frame.time,frame.len,tcp.flags,tcp.srcport,tcp.dstport,ip.src,ip.dst,eth.src,eth.dst,label
"Jan 17, 2023 09:29:30.860126000 CET",74,0x00000002,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.860126000 CET",74,0x00000002,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.861527000 CET",74,0x00000012,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.861527000 CET",74,0x00000012,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.862232000 CET",66,0x00000010,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.862232000 CET",66,0x00000010,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.862505000 CET",78,0x00000018,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.862505000 CET",78,0x00000018,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.863450000 CET",66,0x00000010,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.863450000 CET",66,0x00000010,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.864982000 CET",95,0x00000018,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.864982000 CET",95,0x00000018,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.865618000 CET",66,0x00000010,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.865618000 CET",66,0x00000010,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.865907000 CET",66,0x00000011,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.865907000 CET",66,0x00000011,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.866990000 CET",66,0x00000011,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.866990000 CET",66,0x00000011,502,56768,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:30.867600000 CET",66,0x00000010,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:30.867600000 CET",66,0x00000010,56768,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.180477000 CET",60,0x00000010,56109,503,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:29:35.180477000 CET",60,0x00000010,56109,503,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:29:35.180477000 CET",60,0x00000010,62267,504,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:29:35.180477000 CET",60,0x00000010,62267,504,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:29:35.180683000 CET",60,0x00000010,503,56109,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:29:35.180683000 CET",60,0x00000010,503,56109,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:29:35.180683000 CET",60,0x00000010,504,62267,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:29:35.180683000 CET",60,0x00000010,504,62267,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:29:35.872741000 CET",74,0x00000002,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.872741000 CET",74,0x00000002,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.874641000 CET",74,0x00000012,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.874641000 CET",74,0x00000012,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.876818000 CET",66,0x00000010,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.876818000 CET",66,0x00000010,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.878199000 CET",78,0x00000018,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.878199000 CET",78,0x00000018,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.879394000 CET",66,0x00000010,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.879394000 CET",66,0x00000010,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.881361000 CET",95,0x00000018,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.881361000 CET",95,0x00000018,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.883100000 CET",66,0x00000010,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.883100000 CET",66,0x00000010,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.884443000 CET",66,0x00000011,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.884443000 CET",66,0x00000011,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.885792000 CET",66,0x00000011,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.885792000 CET",66,0x00000011,502,35086,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:35.887507000 CET",66,0x00000010,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:35.887507000 CET",66,0x00000010,35086,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.891201000 CET",74,0x00000002,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.891201000 CET",74,0x00000002,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.892577000 CET",74,0x00000012,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.892577000 CET",74,0x00000012,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.893704000 CET",66,0x00000010,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.893704000 CET",66,0x00000010,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.894565000 CET",78,0x00000018,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.894565000 CET",78,0x00000018,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.895731000 CET",66,0x00000010,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.895731000 CET",66,0x00000010,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.897078000 CET",95,0x00000018,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.897078000 CET",95,0x00000018,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.898312000 CET",66,0x00000010,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.898312000 CET",66,0x00000010,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.899200000 CET",66,0x00000011,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.899200000 CET",66,0x00000011,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.901439000 CET",66,0x00000011,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.901439000 CET",66,0x00000011,502,35090,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:40.902482000 CET",66,0x00000010,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:40.902482000 CET",66,0x00000010,35090,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:41.344261000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:29:41.344261000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:29:41.345720000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:29:41.345720000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:29:45.904151000 CET",74,0x00000002,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:45.904151000 CET",74,0x00000002,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.042137000 CET",74,0x00000012,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.042137000 CET",74,0x00000012,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.042873000 CET",66,0x00000010,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.042873000 CET",66,0x00000010,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.043366000 CET",78,0x00000018,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.043366000 CET",78,0x00000018,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.044327000 CET",66,0x00000010,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.044327000 CET",66,0x00000010,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.047103000 CET",95,0x00000018,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.047103000 CET",95,0x00000018,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.047863000 CET",66,0x00000010,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.047863000 CET",66,0x00000010,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.048481000 CET",66,0x00000011,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.048481000 CET",66,0x00000011,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.049998000 CET",66,0x00000011,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.049998000 CET",66,0x00000011,502,58736,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:46.050729000 CET",66,0x00000010,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:46.050729000 CET",66,0x00000010,58736,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.055359000 CET",74,0x00000002,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.055359000 CET",74,0x00000002,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.056488000 CET",74,0x00000012,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.056488000 CET",74,0x00000012,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.057326000 CET",66,0x00000010,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.057326000 CET",66,0x00000010,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.057326000 CET",78,0x00000018,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.057326000 CET",78,0x00000018,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.058447000 CET",66,0x00000010,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.058447000 CET",66,0x00000010,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.060162000 CET",95,0x00000018,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.060162000 CET",95,0x00000018,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.061314000 CET",66,0x00000010,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.061314000 CET",66,0x00000010,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.061745000 CET",66,0x00000011,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.061745000 CET",66,0x00000011,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.062708000 CET",66,0x00000011,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.062708000 CET",66,0x00000011,502,58742,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:51.063625000 CET",66,0x00000010,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:51.063625000 CET",66,0x00000010,58742,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.067146000 CET",74,0x00000002,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.067146000 CET",74,0x00000002,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.068512000 CET",74,0x00000012,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.068512000 CET",74,0x00000012,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.068992000 CET",66,0x00000010,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.068992000 CET",66,0x00000010,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.069307000 CET",78,0x00000018,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.069307000 CET",78,0x00000018,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.070218000 CET",66,0x00000010,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.070218000 CET",66,0x00000010,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.072006000 CET",95,0x00000018,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.072006000 CET",95,0x00000018,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.072463000 CET",66,0x00000010,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.072463000 CET",66,0x00000010,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.072706000 CET",66,0x00000011,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.072706000 CET",66,0x00000011,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.076139000 CET",66,0x00000011,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.076139000 CET",66,0x00000011,502,41034,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:29:56.076557000 CET",66,0x00000010,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:29:56.076557000 CET",66,0x00000010,41034,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.076285000 CET",74,0x00000002,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.076285000 CET",74,0x00000002,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.091517000 CET",74,0x00000012,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.091517000 CET",74,0x00000012,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.093364000 CET",66,0x00000010,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.093364000 CET",66,0x00000010,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.094499000 CET",78,0x00000018,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.094499000 CET",78,0x00000018,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.096236000 CET",66,0x00000010,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.096236000 CET",66,0x00000010,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.100127000 CET",95,0x00000018,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.100127000 CET",95,0x00000018,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.101878000 CET",66,0x00000010,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.101878000 CET",66,0x00000010,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.103150000 CET",66,0x00000011,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.103150000 CET",66,0x00000011,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.104577000 CET",66,0x00000011,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.104577000 CET",66,0x00000011,502,41046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:01.106456000 CET",66,0x00000010,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:01.106456000 CET",66,0x00000010,41046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:05.144210000 CET",60,0x00000010,503,56109,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:30:05.144210000 CET",60,0x00000010,503,56109,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:30:05.144210000 CET",60,0x00000010,504,62267,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:30:05.144210000 CET",60,0x00000010,504,62267,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:30:05.146045000 CET",60,0x00000010,56109,503,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:30:05.146045000 CET",60,0x00000010,56109,503,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:30:05.147168000 CET",60,0x00000010,62267,504,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:30:05.147168000 CET",60,0x00000010,62267,504,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:30:06.110578000 CET",74,0x00000002,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.110578000 CET",74,0x00000002,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.111821000 CET",74,0x00000012,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.111821000 CET",74,0x00000012,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.114125000 CET",66,0x00000010,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.114125000 CET",66,0x00000010,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.115466000 CET",78,0x00000018,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.115466000 CET",78,0x00000018,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.116650000 CET",66,0x00000010,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.116650000 CET",66,0x00000010,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.117749000 CET",95,0x00000018,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.117749000 CET",95,0x00000018,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.118960000 CET",66,0x00000010,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.118960000 CET",66,0x00000010,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.120373000 CET",66,0x00000011,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.120373000 CET",66,0x00000011,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.121746000 CET",66,0x00000011,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.121746000 CET",66,0x00000011,502,43300,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:06.123236000 CET",66,0x00000010,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:06.123236000 CET",66,0x00000010,43300,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.126580000 CET",74,0x00000002,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.126580000 CET",74,0x00000002,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.129049000 CET",74,0x00000012,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.129049000 CET",74,0x00000012,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.129528000 CET",66,0x00000010,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.129528000 CET",66,0x00000010,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.129528000 CET",78,0x00000018,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.129528000 CET",78,0x00000018,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.132019000 CET",66,0x00000010,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.132019000 CET",66,0x00000010,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.137275000 CET",95,0x00000018,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.137275000 CET",95,0x00000018,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.137734000 CET",66,0x00000010,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.137734000 CET",66,0x00000010,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.137919000 CET",66,0x00000011,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.137919000 CET",66,0x00000011,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.139142000 CET",66,0x00000011,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.139142000 CET",66,0x00000011,502,43302,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:11.139591000 CET",66,0x00000010,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.139591000 CET",66,0x00000010,43302,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:11.279186000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:30:11.279186000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:30:11.279477000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:30:11.279477000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:30:16.143660000 CET",74,0x00000002,53620,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:16.143660000 CET",74,0x00000002,53620,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:16.144931000 CET",74,0x00000012,502,53620,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:16.144931000 CET",74,0x00000012,502,53620,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:16.145757000 CET",66,0x00000010,53620,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:16.145757000 CET",66,0x00000010,53620,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:16.146124000 CET",78,0x00000018,53620,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:16.146124000 CET",78,0x00000018,53620,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:30:16.146959000 CET",66,0x00000010,502,53620,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:30:16.146959000 CET",66,0x00000010,502,53620,10.20.4.100,10.20.4.200,mac-a,mac-b,0
